    Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll
02:23:32:20.843,61,0.0772576928,0.0899006352,0.1224732324,0.0,0.0,0.1759139746,0.0,0.0771774724,0.0899748281,0.0059870244,0.0,0.0,0.1758361459,0.0,0.0402985401,0.0,0.0329483747,0.1224200577,0.1472188383,0.0675008148,0.0797726884,0.0,0.0074798861,0.2812997401,0.309415102,0.0,0.0,0.0455474705,0.0484338291,0.1127927825,0.1193222106,0.079695262,0.0379656292,0.1086160168,0.0699591339,0.066658251,0.0630482361,0.2594019473,0.2617854476,0.0683772191,0.0765887052,0.1644574702,0.1640419215,0.0935356021,0.0,0.0,0.0278056469,0.356451869,0.3471019864,0.226343751,0.2474372089,1.9288e-05,0.0162419733,-0.0937198326,0.086109221
02:23:32:21.843,61,0.0773918331,0.0940398648,0.1219523698,0.0,0.0,0.1734229773,0.0,0.0773049966,0.0941228196,0.0066794907,0.0,0.0,0.1733242571,0.0,0.0407489687,0.0,0.0334763341,0.1295984834,0.1367872208,0.0912974551,0.0777111873,0.0,0.0075673666,0.23794204,0.2573275566,0.0,0.0,0.0461855195,0.04916282,0.1132393405,0.120122157,0.0718077347,0.037729647,0.1065194085,0.0695907995,0.0658933446,0.0623391643,0.2685374916,0.2707780302,0.0833832696,0.0908162892,0.1574430317,0.1569180489,0.0937648192,0.0,0.0,0.0266789496,0.335642606,0.3299643099,0.2174790651,0.23310408,2.11584e-05,0.0182059538,-0.0925276652,0.0830869079
02:23:32:22.843,61,0.0785713866,0.09263511,0.1198586747,0.0,0.0,0.1711124778,0.0,0.0784926414,0.0927049816,0.0087415837,0.0,0.0,0.1709920764,0.0,0.0500200614,0.0,0.039053563,0.2094512582,0.1099796444,0.1276631653,0.074434258,0.0,0.0075998791,0.2106674612,0.2315887064,0.0,0.0,0.0469865277,0.050093811,0.1180454716,0.1281761676,0.0665200949,0.0373925753,0.1015597135,0.06953419,0.0653014928,0.0617563576,0.3580021858,0.3632940054,0.1253072619,0.1370948106,0.1349076629,0.1344750077,0.0941374823,0.0,0.0,0.0253578704,0.2973824143,0.2998595536,0.2116389871,0.2258722782,3.37403e-05,0.0182715822,-0.0952330232,0.0805928633
02:23:32:23.843,61,0.0789369941,0.0908979326,0.1138151288,0.0,0.0,0.1701990068,0.0,0.0788619965,0.0909367278,0.0148569215,0.0,0.0,0.1700694114,0.0,0.0567321107,0.0,0.0421863794,0.2319380194,0.1022474319,0.1389912367,0.0726524144,0.0,0.0075865937,0.1881370991,0.2107045799,0.0,0.0,0.0481358543,0.051341176,0.123776719,0.1350454837,0.0638998374,0.0371479988,0.0975284502,0.06944298,0.0647190586,0.0611669645,0.3819753826,0.3880155087,0.1356877536,0.14703843,0.1166892424,0.1163503751,0.094684884,0.0,0.0,0.0244042464,0.2821471095,0.2848215699,0.2065938264,0.2199008167,4.08377e-05,0.0161137134,-0.1013124213,0.0776036531
02:23:32:24.843,61,0.0787682608,0.0876040682,0.1080296934,0.0,0.0,0.1698019803,0.0,0.0786971375,0.087610729,0.0206974633,0.0,0.0,0.1696663052,0.0,0.060570661,0.0,0.0445062518,0.2434717119,0.0983567908,0.1446796954,0.071306631,0.0,0.0074983621,0.1779431403,0.1993948519,0.0,0.0,0.0491675623,0.0524067543,0.1282372624,0.1403992474,0.0623346344,0.0369153582,0.09512005,0.0693767741,0.0641562566,0.0605837218,0.3896095157,0.3954961002,0.1367438436,0.1462878585,0.1054254621,0.1051096544,0.0953360423,0.0,0.0,0.0235888846,0.2731971145,0.2751412392,0.2020264417,0.214145273,4.76652e-05,0.0125164818,-0.1078715548,0.0751138106
02:23:32:25.843,61,0.0730936825,0.0821321607,0.1031973958,0.0,0.0,0.1698061824,0.0,0.0730617568,0.0821084678,0.0255334657,0.0,0.0,0.1696664691,0.0,0.0637476295,0.0,0.0464201495,0.2496120483,0.0963575765,0.1473719627,0.0693999156,0.0,0.0073168995,0.1713292748,0.1915087402,0.0,0.0,0.050004214,0.0532602742,0.1326541752,0.1454166919,0.0613481514,0.0366669595,0.0933484808,0.0693082139,0.0635487437,0.0599465109,0.3943614364,0.4001906514,0.1365278214,0.1452205777,0.093758516,0.0934558585,0.096303381,0.0,0.0,0.0228546243,0.2669950724,0.2681710124,0.198923558,0.2103176564,7.4611e-05,0.0098115886,-0.1143264398,0.0731817409
02:23:32:26.843,61,0.064551346,0.0791924894,0.1034028828,0.0,0.0,0.1695986241,0.0,0.0645315051,0.0791642517,0.025308203,0.0,0.0,0.1694549173,0.0,0.0654576793,0.0,0.0488008521,0.2524688244,0.0952943936,0.1487678289,0.0681823269,0.0,0.0070493254,0.168310985,0.1876879185,0.0,0.0,0.0507115424,0.0539615527,0.1361188442,0.1501425803,0.0606443956,0.0363239609,0.0923380256,0.0694377199,0.0629943907,0.0593482703,0.3939016461,0.398991704,0.1366585195,0.1449785531,0.0834954605,0.0831712782,0.0980242118,0.0,0.0,0.0221976601,0.2641563416,0.2649720013,0.1973461956,0.208488211,8.7555e-05,0.008498352,-0.1190121993,0.0712446272
02:23:32:27.844,61,0.0450594239,0.0694959611,0.1038254052,0.0,0.0,0.1705927104,0.0,0.0450453237,0.0694515929,0.0247389302,0.0,0.0,0.1704229712,0.0,0.0666031614,0.0,0.0523017794,0.2502050996,0.0944823325,0.1496249586,0.0671471804,0.0,0.0067133298,0.1665766537,0.183978498,0.0,0.0,0.0512334518,0.0544485301,0.137880981,0.152722463,0.060146343,0.035930112,0.0917284638,0.0697639808,0.062536478,0.0588301718,0.3893597424,0.3939287364,0.1368580163,0.1449264586,0.0754880458,0.0751319751,0.1001299992,0.0,0.0,0.0216189586,0.2632445693,0.2635849118,0.1962768435,0.2073255181,7.75388e-05,0.0093895318,-0.1206885427,0.0684878454
02:23:32:28.844,61,0.0395714603,0.069034569,0.1060968712,0.0,0.0,0.1711435467,0.0,0.0395604819,0.0689969212,0.0224292818,0.0,0.0,0.170961827,0.0,0.0674217269,0.0,0.0556266308,0.2498735487,0.0927046984,0.1506713182,0.0659021735,0.0,0.0064331451,0.1654918641,0.1809117645,0.0,0.0,0.0516927652,0.0548609309,0.1390465945,0.1542718858,0.0596932918,0.0354554988,0.0912753418,0.0702667162,0.0621016584,0.0583349839,0.3881632686,0.3925688267,0.1399928033,0.147646457,0.0729175732,0.0725526959,0.1009954289,0.0,0.0,0.0210449155,0.2630824149,0.2630552649,0.1953468919,0.2064389437,6.41155e-05,0.0136906104,-0.1221518293,0.0630203635
02:23:32:29.844,61,0.0316847153,0.062100362,0.113876,0.0,0.0,0.1712898016,0.0,0.0316805653,0.0620725341,0.0144628799,0.0,0.0,0.1710967869,0.0,0.0681808665,0.0,0.0609534085,0.2505841851,0.0891294479,0.1527504176,0.0639946684,0.0,0.0061797528,0.1651200056,0.1793839484,0.0,0.0,0.0522048734,0.0553106368,0.1400289387,0.156614393,0.0592213348,0.034926001,0.0907873809,0.0707896352,0.0615978539,0.0577708669,0.3880294561,0.3923103809,0.1464243531,0.1535802484,0.0712327659,0.070864819,0.1015689895,0.0,0.0,0.0204967745,0.2632627785,0.2627531588,0.1931133866,0.2055275738,3.77237e-05,0.0184810087,-0.1230109781,0.0538078956
02:23:33:00.844,61,0.0287489034,0.0608389899,0.1227103993,0.0,0.0,0.1709857434,0.0,0.0287470389,0.0608340278,0.0055834306,0.0,0.0,0.1707803011,0.0,0.0721924305,0.0,0.0661487952,0.2897581756,0.0856093019,0.1537250131,0.059567757,0.0,0.0061092968,0.1652773768,0.1786630154,0.0,0.0,0.0539784282,0.0568624064,0.1429962069,0.1623649448,0.0588018671,0.0344734564,0.0892198607,0.0710356012,0.0609331578,0.0569913909,0.4329483509,0.4386001527,0.1516458392,0.159530744,0.0704397932,0.0700765476,0.1017657071,0.0,0.0,0.0199107006,0.2629738748,0.2615964711,0.1875591725,0.2015195042,2.40504e-05,0.0252359584,-0.1202582121,0.042516958
02:23:33:01.844,61,0.0271222312,0.0584780946,0.1296580732,0.0,0.0,0.1706409156,0.0,0.0271215886,0.0584861226,0.0,0.0014115254,0.0,0.1704251468,0.0,0.0761009306,0.0,0.0696366876,0.3301626444,0.0833925605,0.1540499628,0.0554943681,0.0,0.0061884252,0.1657907814,0.1786762029,0.0,0.0,0.0565367229,0.0591287203,0.1491099596,0.1694079936,0.0580856465,0.0340966545,0.0774099082,0.0692916736,0.0581081323,0.0542213991,0.4728161991,0.4795443416,0.153465718,0.1616089046,0.0676879361,0.0673865005,0.102244854,0.0,0.0,0.0193004329,0.2597171664,0.2563633025,0.169511348,0.1846667528,1.74836e-05,0.029989263,-0.1214068532,0.0322576575
02:23:33:02.845,61,0.0274409801,0.0550378077,0.1326476485,0.0,0.0,0.1732269526,0.0,0.0274387151,0.0550430678,0.0,0.0044201533,0.0,0.1729637831,0.0,0.0778955072,0.0,0.0713026896,0.3437902629,0.0825409964,0.1530978531,0.0532297008,0.0,0.0063882191,0.174024716,0.1894234866,0.0,0.0,0.0606793314,0.0632320046,0.1519282013,0.1720805913,0.0573609844,0.0340527892,0.0673355237,0.061484538,0.0553686954,0.0517174155,0.4865778685,0.4936629534,0.136262387,0.1469903886,0.0658476353,0.065562509,0.1041390151,0.0,0.0,0.0186996348,0.2583827972,0.2539395988,0.1560486108,0.1694923043,1.68779e-05,0.0331602171,-0.1230439693,0.0227051415
02:23:33:03.845,61,0.0281263832,0.0554942451,0.1330153942,0.0,0.0,0.1745607704,0.0,0.0281213149,0.0555019192,0.0,0.0047492888,0.0,0.174278453,0.0,0.0793600827,0.0,0.0723069012,0.3509601355,0.0822188705,0.1482951194,0.0513429195,0.0,0.00651062,0.1868964434,0.1994417608,0.0,0.0,0.0655894727,0.0680768192,0.1543915868,0.1738067567,0.056617111,0.0342390202,0.0611291975,0.0556973033,0.0536235049,0.0501075014,0.4991874993,0.5051295757,0.1268598139,0.1368763298,0.0641197562,0.0638376698,0.1062499061,0.0,0.0,0.0181077961,0.25563398,0.2503671646,0.1501111239,0.1633958966,1.42948e-05,0.0344687179,-0.1244248301,0.0160011314
02:23:33:04.845,61,0.0302353445,0.0573895387,0.1348389089,0.0,0.0,0.1764700562,0.0,0.0302203,0.0574081726,0.0,0.0063781347,0.0,0.1761796623,0.0,0.0814369321,0.0,0.0727486238,0.3545238376,0.0819791928,0.1327413321,0.0489802286,0.0,0.0064799953,0.2145347744,0.2236522883,0.0,0.0,0.0709493235,0.0733204633,0.1560200602,0.1748262197,0.0558829941,0.0346343033,0.0569918826,0.0514503196,0.0524799414,0.0490265302,0.5272481441,0.5299652219,0.120951049,0.1302414387,0.0643582121,0.0640676692,0.1071212813,0.0,0.0,0.0175152719,0.2525119483,0.247431159,0.1464916468,0.1594845951,8e-09,0.0337551236,-0.1263032854,0.0112042837
02:23:33:05.845,61,0.0310345665,0.0585258938,0.1374480277,0.0,0.0,0.1777451038,0.0,0.0310169514,0.0585555434,0.0,0.0088731237,0.0,0.1774534434,0.0,0.0831324831,0.0,0.0728198588,0.3560138047,0.0817681849,0.1204129755,0.0465731397,0.0,0.0064767306,0.2354089618,0.2537038326,0.0,0.0,0.0747017115,0.077044569,0.1579438448,0.1755189002,0.0551465079,0.0351369269,0.0544402935,0.0486694723,0.0516260155,0.0482209772,0.5382579565,0.541587472,0.1175885573,0.1269880533,0.0671332702,0.0668538511,0.10740906,0.0,0.0,0.0169372484,0.2511416674,0.246118769,0.1447425932,0.1577380896,5.3e-09,0.0312458575,-0.1276795119,0.008209534
02:23:33:06.845,61,0.03157527,0.0593226999,0.1415316761,0.0,0.0,0.1786384434,0.0,0.0315557718,0.0593666807,0.0,0.0128756911,0.0,0.1783474982,0.0,0.0874525011,0.0,0.0719894692,0.3608651459,0.0819313228,0.1050692871,0.0450606607,0.0,0.0065711443,0.2574689686,0.2833001018,0.0,0.0,0.0830929503,0.0860890448,0.1661783457,0.177207306,0.0545026176,0.0377578922,0.0523025878,0.0456048138,0.0510019399,0.0476538762,0.5600409508,0.5655134916,0.1030050367,0.1129645556,0.067978166,0.0677040294,0.1075248048,0.0,0.0,0.0164034236,0.244035095,0.2408414483,0.1433759779,0.1563937217,2.3e-09,0.0298141334,-0.1243829206,0.0065158284
02:23:33:07.845,61,0.0216697305,0.0581144206,0.1444592625,0.0,0.0,0.1789997071,0.0,0.0216675755,0.0581620932,0.0,0.0157551002,0.0,0.1787112802,0.0,0.0934164748,0.0,0.0703807548,0.3918618262,0.082232371,0.0954360291,0.0437328182,0.0,0.0069151092,0.2677866518,0.30234918,0.0,0.0,0.0893918872,0.0925283432,0.1830485612,0.1864030808,0.0538830347,0.0403224193,0.0503711589,0.0430684425,0.0504978597,0.0472239517,0.5818678737,0.5904276371,0.0949086919,0.1061754227,0.0683474019,0.0680851191,0.107399568,0.0,0.0,0.0158946048,0.2346296459,0.2361028939,0.1427406371,0.1559792757,1.4e-09,0.0287124757,-0.1186303943,0.0042975019
02:23:33:08.845,61,0.0145463832,0.0584916174,0.148426801,0.0,0.0,0.1790023148,0.0,0.0145471459,0.058551915,0.0,0.0197250061,0.0,0.1787150949,0.0,0.1012053415,0.0,0.0691367164,0.4056245089,0.0818317682,0.0880723,0.0413516648,0.0,0.0072013987,0.3021375537,0.3420015872,0.0,0.0,0.0921632051,0.0952805802,0.2126903385,0.207769081,0.0522112288,0.0412041582,0.0488387085,0.0416510366,0.0499431267,0.0467422232,0.6327618957,0.6359426379,0.0920717046,0.1038734242,0.0682486892,0.0679991245,0.1070615053,0.0,0.0,0.0153613472,0.2312823683,0.2342483103,0.1430921108,0.1599516124,1.7e-09,0.0286498703,-0.1119066849,0.0025007315
02:23:33:09.845,61,0.0272114966,0.0653048456,0.1519187391,0.0,0.0,0.1753605902,0.0,0.0272142813,0.0654034242,0.0,0.0232061855,0.0,0.1751207858,0.0,0.1036682352,0.0,0.0678992867,0.3659288287,0.0817600191,0.0847900957,0.040166948,0.0,0.0076948171,0.3120189309,0.3539923728,0.0,0.0,0.0934042409,0.0966227204,0.2041511536,0.2084453851,0.0513893999,0.0417718329,0.0479192771,0.0406895503,0.049503509,0.0463684127,0.5915364027,0.5992422104,0.0910150334,0.1046866402,0.0684559494,0.0682192147,0.1064744219,0.0,0.0,0.0148717593,0.231147185,0.2359231561,0.1463055313,0.1685073674,8.9e-09,0.0294391271,-0.1030097529,-0.0006279976
02:23:33:10.846,61,0.1569224596,0.1404473931,0.1622238606,0.0,0.0,0.1543502808,0.0,0.1569004059,0.1409281045,0.0,0.0335918702,0.0,0.1541861147,0.0,0.1027073264,0.0,0.0668908358,0.3107830584,0.0804234892,0.083260268,0.0392636545,0.0,0.0080068037,0.3174478114,0.3600838184,0.0,0.0,0.0936793089,0.0970510691,0.1833899319,0.188795954,0.0508026257,0.0416646898,0.0476789884,0.0404441059,0.0491910428,0.0461007766,0.5459707379,0.5521011949,0.1374456584,0.1569289863,0.0687123686,0.0684806928,0.1062167212,0.0,0.0,0.0143745271,0.2441617399,0.2511253655,0.1532241702,0.1812348813,1.16e-08,0.0277772062,-0.0955488235,-0.0042078574
02:23:33:11.845,61,0.4371066689,0.3803907037,0.134058699,0.0,0.0,0.1441131234,0.0,0.4369361997,0.3814432919,0.0,0.0071443506,0.0,0.14402619,0.0,0.080698587,0.0,0.063948147,0.2207878977,0.0800025016,0.0840033665,0.0391107835,0.0,0.0084428247,0.3209268451,0.3633954227,0.0,0.0,0.0898202434,0.0946315303,0.1399024576,0.1490989625,0.0505882949,0.0412372276,0.0515402295,0.0418645926,0.0493440628,0.0462351106,0.4423415363,0.4538565278,0.1497702152,0.1712526679,0.0565018691,0.0563706607,0.1125824004,0.0,0.0,0.0139500666,0.2967970073,0.3114669919,0.2140835375,0.247157231,1.257e-07,0.0267642122,-0.0857135057,-0.0084535694
02:23:33:12.846,61,0.7987802029,0.4216220677,0.119435899,0.0,0.0,0.1319060624,0.0,0.796749711,0.4225200415,0.006090208,0.0,0.0,0.13187702,0.0,0.0759371668,0.0,0.0624298491,0.2722454369,0.0710951388,0.0912780166,0.038811855,0.0,0.0088497475,0.3342808485,0.3781701624,0.0,0.0,0.0887011662,0.0938802436,0.1338727772,0.13844046,0.049805671,0.0378377065,0.0528728217,0.0442570746,0.0499297716,0.0467009991,0.5124869943,0.5306967497,0.2246453762,0.2578778267,0.0256999023,0.0256465301,0.1250550151,0.0,0.0,0.0135373054,0.3119798005,0.3370642364,0.2316090167,0.2672498226,1.497e-07,0.0231895726,-0.0803503543,-0.0118928161
02:23:33:13.846,61,0.4949738383,0.3706696033,0.1250362992,0.0,0.0,0.1274509281,0.0,0.4944966733,0.3715398312,0.0014694696,0.0,0.0,0.1274437904,0.0,0.0851335227,0.0,0.0616154708,0.3340198994,0.0684020147,0.0946119651,0.0384504572,0.0,0.0090885172,0.3384007514,0.3820274472,0.0,0.0,0.088006936,0.093393974,0.1487721801,0.1553370059,0.0493151695,0.0365466624,0.0536418408,0.0453540757,0.0501813069,0.0469436161,0.5371109843,0.5473192334,0.203979075,0.2317410856,0.0155774076,0.0155547867,0.1320346445,0.0,0.0,0.0131128589,0.315461725,0.3429799974,0.2328328043,0.2655479312,1.525e-07,0.0189133491,-0.0794460103,-0.0136971371
02:23:33:14.846,61,0.2553063035,0.2569804788,0.1212430671,0.0,0.0,0.1247550473,0.0,0.2552755177,0.2574956119,0.0060137766,0.0,0.0,0.1247571632,0.0,0.0962300599,0.0,0.0613974072,0.3968856633,0.0669460818,0.09634424,0.0381357037,0.0,0.0093742739,0.324811697,0.3472612202,0.0,0.0,0.0876127556,0.0930339471,0.1725482345,0.1793058217,0.0486829989,0.0357678048,0.0536100566,0.0456581786,0.0500270575,0.04680264,0.5785873532,0.5887975097,0.1606073827,0.183292821,0.0096668182,0.0096587511,0.1394830495,0.0,0.0,0.0127338106,0.2626954317,0.2857123911,0.1882230341,0.2161174566,1.509e-07,0.0112969754,-0.0816737115,-0.0184976235
02:23:33:15.846,61,0.1771659404,0.1732128412,0.1194691584,0.0,0.0,0.1232359558,0.0,0.177212134,0.1734916866,0.0083018523,0.0,0.0,0.1232391223,0.0,0.1137513295,0.0,0.061230436,0.4324300289,0.0660511404,0.0967435464,0.0377171114,0.0,0.0094042784,0.3215329051,0.3388719261,0.0,0.0,0.0878157094,0.093144916,0.2048240304,0.2050613612,0.0479693413,0.0353945419,0.0520520061,0.0453464538,0.0496697649,0.046459239,0.640365839,0.6468107104,0.1459424198,0.1641443074,0.0048534847,0.0048178295,0.1424989849,0.0,0.0,0.012371921,0.2319882512,0.2428055257,0.1755674332,0.1992864013,3.71e-08,0.0031847896,-0.0860758722,-0.0227700472
02:23:33:16.847,61,0.1363979578,0.1310614794,0.127497673,0.0,0.0,0.1228997558,0.0,0.1364575624,0.1312811077,0.0003922546,0.0,0.0,0.1228983924,0.0,0.1194377542,0.0,0.0610058643,0.4482040107,0.0657288432,0.096803315,0.0373297073,0.0,0.0092776753,0.3104681969,0.3322628438,0.0,0.0,0.0882476717,0.0934083164,0.2167811096,0.2159170508,0.0473209769,0.035240788,0.0505335368,0.044682458,0.0492074117,0.0460158661,0.6548094153,0.6588510871,0.1361731589,0.1514914036,0.0021110382,0.0020645864,0.1441462487,0.0,0.0,0.0120544443,0.2203348577,0.2279993892,0.1690351516,0.1907171607,1.47e-08,-0.0019951316,-0.087788038,-0.0258360412
02:23:33:17.847,61,0.1153396592,0.1117878929,0.1200169995,0.0,0.0,0.1241141632,0.0,0.1154164225,0.111910373,0.0077062123,0.0,0.0,0.1240873858,0.0,0.1216806471,0.0,0.0608578846,0.4445132613,0.0657752678,0.0970542431,0.0371110514,0.0,0.0091307778,0.2861796319,0.3136002719,0.0,0.0,0.0884076282,0.0934183523,0.219742462,0.2202067971,0.0468365476,0.0351552702,0.0496989042,0.0441937521,0.0487060621,0.0455539972,0.6027094126,0.6055679321,0.1314632446,0.1456968486,0.0012137357,0.0011619851,0.1447939724,0.0,0.0,0.0117789507,0.2145950198,0.2218182087,0.1652695984,0.1859233528,5e-09,-0.0054377527,-0.09085989,-0.0281116609
02:23:33:18.847,61,0.1042339951,0.1062201187,0.1237944514,0.0,0.0,0.1268788278,0.0,0.1043165699,0.1063467711,0.0041146073,0.0,0.0,0.126821354,0.0,0.1054542735,0.0,0.0608220883,0.3508144915,0.0661421493,0.1099540368,0.0371951386,0.0,0.0091451807,0.2534393966,0.2867311537,0.0,0.0,0.0871078447,0.0919999257,0.1858818382,0.2018062323,0.0467661023,0.0348711163,0.0504021198,0.0451235138,0.0483540222,0.0452366732,0.4918138385,0.4978252351,0.1376870871,0.1559752822,0.0042584296,0.0041565266,0.1448009312,0.0,0.0,0.0115981894,0.253852725,0.2676326036,0.1632784307,0.1836266369,7.93e-08,-0.008640497,-0.0944400057,-0.0288917441
02:23:33:19.847,61,0.0987346768,0.1060590595,0.1234040633,0.0,0.0,0.1308586746,0.0,0.0988176018,0.1061834544,0.0044113724,0.0,0.0,0.1307657808,0.0,0.0561464205,0.0,0.0604923293,0.176817134,0.070564054,0.1145954654,0.0429355316,0.0,0.0094113927,0.2355813384,0.2689362168,0.0,0.0,0.0684881136,0.0718133226,0.15773651,0.169666484,0.0470847711,0.0341893248,0.1001344696,0.076060243,0.0486046672,0.0454844125,0.3059388399,0.3134598136,0.1389034837,0.1579790115,0.0166522488,0.0165133737,0.1439895332,0.0,0.0,0.0116601242,0.3030189574,0.3077173829,0.171742931,0.1986175627,3.6363e-06,-0.0082065063,-0.0970708057,-0.0284422375
02:23:33:20.847,61,0.0858992338,0.0963382572,0.1226400584,0.0,0.0,0.1415937543,0.0,0.0859462842,0.0964321271,0.0050596679,0.0,0.0,0.1414441168,0.0,0.0424442813,0.0,0.0550144091,0.0884548351,0.091899775,0.0783138499,0.0488997772,0.0,0.0097723184,0.2283828557,0.2626475096,0.0,0.0,0.0597951487,0.0630101338,0.1377580315,0.1493883729,0.0646894947,0.0335887782,0.1578022838,0.0947788879,0.0531694703,0.0499667376,0.1835484207,0.1909420043,0.1027363017,0.1129572093,0.0296092238,0.0295105167,0.1409043968,0.0,0.0,0.0123523539,0.3180300593,0.3208834231,0.1983034611,0.2226728946,3.8181e-06,-0.0059798127,-0.1002396643,-0.0286910608
02:23:33:21.847,61,0.0610974804,0.0894530639,0.1287510991,0.0,0.0,0.1510225385,0.0,0.0611073822,0.0895539001,0.0,0.0009830805,0.0,0.1508641094,0.0,0.0358028635,0.0,0.0497945808,0.0579537079,0.0980077535,0.0691360757,0.0515569821,0.0,0.0100608272,0.226749599,0.266972959,0.0,0.0,0.0550527573,0.0582435615,0.1297237724,0.1412276924,0.0748935416,0.0329570845,0.1761591583,0.1042477936,0.0561968237,0.0529496297,0.1458401233,0.1512821466,0.0933786407,0.1016580537,0.0366130695,0.0365177281,0.1376422346,0.0,0.0,0.013472666,0.3277116716,0.3305551708,0.2130558044,0.2411079854,3.8446e-06,-0.0035510114,-0.1018070877,-0.0305279363
02:23:33:22.847,61,0.0512518845,0.0932176784,0.1337669045,0.0,0.0,0.1545276195,0.0,0.0512609482,0.0933518559,0.0,0.0055949059,0.0,0.1543643922,0.0,0.0336450078,0.0,0.0476157069,0.0605426505,0.1012543663,0.0648468137,0.0531750135,0.0,0.0103591708,0.2293355465,0.2717688084,0.0,0.0,0.052548077,0.0557253398,0.1256561279,0.1371143162,0.0785696432,0.032316789,0.1772847921,0.1086887494,0.0576527864,0.0543850698,0.1828118861,0.1894606799,0.0942552164,0.1091248766,0.0410240665,0.0409297682,0.1331558824,0.0,0.0,0.0141671896,0.332000494,0.334721446,0.2191270441,0.2481804341,3.8824e-06,0.0003365807,-0.1004574075,-0.0327294879
02:23:33:23.848,61,0.0467126556,0.0968654156,0.1372405589,0.0,0.0,0.1560489386,0.0,0.0467195362,0.0970274284,0.0,0.0087901643,0.0,0.1558844,0.0,0.0366836488,0.0,0.0468309447,0.107120879,0.1014493778,0.0940267667,0.054228738,0.0,0.0108922301,0.2338945568,0.2770587802,0.0,0.0,0.0512876287,0.054520674,0.1272922605,0.1420001388,0.076574266,0.0316517726,0.1421328932,0.1105836704,0.0583969429,0.0550963879,0.2563116252,0.2668223083,0.1432927102,0.1642503738,0.0434268862,0.0433356427,0.1305469573,0.0,0.0,0.0145782921,0.3345881402,0.338442415,0.2221305221,0.2519336939,5.5219e-06,0.0043373639,-0.0981073752,-0.0354746059
02:23:33:24.847,61,0.0753033012,0.1013968438,0.1390215307,0.0,0.0,0.1563661098,0.0,0.0753495768,0.1015833765,0.0,0.0107802646,0.0,0.1562028527,0.0,0.044465784,0.0,0.0481237918,0.1445731372,0.092771627,0.1058583558,0.0546560623,0.0,0.0115610883,0.2401396781,0.2833740711,0.0,0.0,0.0510332696,0.0543833226,0.1338561326,0.1506553441,0.0704436079,0.0310741011,0.1213004738,0.1041559577,0.058671508,0.0553424135,0.3337824047,0.3493462205,0.1563457698,0.1796227992,0.0448794737,0.0447902121,0.1291224808,0.0,0.0,0.0147416629,0.3335253596,0.3390920758,0.212760374,0.2466596067,1.74689e-05,0.0071168519,-0.097381629,-0.0375073701
02:23:33:25.847,61,0.0831056535,0.10331247,0.1410157979,0.0,0.0,0.1562769115,0.0,0.0831475332,0.103515707,0.0,0.0128157679,0.0,0.1561138034,0.0,0.0480310731,0.0,0.0488278121,0.1568010002,0.0901673064,0.1106132045,0.0547683574,0.0,0.0123723028,0.2431635708,0.2873348296,0.0,0.0,0.0511895567,0.0546788052,0.1360238642,0.1534961611,0.0674171448,0.0306317229,0.1114330366,0.0959648415,0.0586710386,0.0553247891,0.3578644097,0.3747032881,0.1622004807,0.1865331382,0.0487859771,0.048687987,0.1269945502,0.0,0.0,0.0147967599,0.323600173,0.3295677602,0.2065359652,0.2411620319,2.40856e-05,0.0114631057,-0.0961737335,-0.0398201942
